"timestamps_ms", "ids"
18553.8, 4
18565.9, 3
18585.7, 2
18591.8, 1
18592.2, 0
18616.8, 5
18629.1, 4
18650.2, 3
18669.9, 2
18683.8, 1
18688.2, 0
18738.5, 3
18750.3, 2
18760.4, 1
18761.3, 0
18773.8, 8
18787.0, 7
18808.1, 6
18846.6, 5
18862.3, 4
18888.6, 3
18906.6, 2
18917.2, 1
18920.4, 0
18931.8, 3
18943.0, 2
18950.1, 1
18950.4, 0
18955.4, 7
18964.8, 6
18979.5, 5
19004.8, 4
19025.7, 3
19051.6, 2
19063.2, 1
19066.2, 0
19093.1, 2
19103.2, 1
19105.4, 0
19120.6, 4
19140.7, 3
19181.7, 2
19186.0, 1
19186.6, 0
19192.8, 4
19203.6, 3
19219.1, 2
19240.3, 1
19242.3, 0
19263.3, 3
19273.0, 2
19280.4, 1
19281.0, 0
19288.3, 4
19298.1, 3
19317.3, 2
19345.6, 1
19347.7, 0
19357.4, 3
19372.4, 2
19382.6, 1
19386.8, 0
19404.4, 3
19615.3, 2
19649.3, 1
19650.5, 0
19659.0, 7
19670.6, 6
19696.9, 5
19952.2, 4
19974.8, 3
19983.0, 2
19993.2, 1
19997.3, 0
20013.0, 5
20023.4, 4
20034.2, 3
20053.0, 2
20060.0, 1
20062.4, 0
20277.3, 7
20305.7, 6
20316.4, 5
20326.8, 4
20355.1, 3
20372.0, 2
20380.8, 1
20382.2, 0
20396.5, 19
20433.9, 18
20615.2, 17
20630.9, 16
20651.7, 15
20668.3, 14
20680.0, 13
20959.6, 12
20969.8, 11
20980.2, 10
20998.5, 9
21019.0, 8
21028.2, 7
21050.8, 6
21069.3, 5
21090.3, 4
21109.3, 3
21127.0, 2
21136.5, 1
21139.3, 0
21146.0, 6
21155.8, 5
21170.5, 4
21205.9, 3
21216.6, 2
21224.0, 1
21224.2, 0
21251.5, 2
21256.0, 1
21257.4, 0
21270.5, 7
21305.6, 6
21340.9, 5
21356.1, 4
21374.1, 3
21388.2, 2
21399.6, 1
21402.6, 0
21418.4, 6
21425.3, 5
21444.6, 4
21479.8, 3
21490.7, 2
21495.0, 1
21495.8, 0
21517.4, 5
21551.1, 4
21566.4, 3
21595.7, 2
21619.9, 1
21621.6, 0
21632.5, 8
21644.7, 7
21651.5, 6
21661.8, 5
21668.2, 4
